0,5,0,1,1,L
6.11,4.32,-10,1,1,L
9.69,6,-10,1,1,L
12.95,2.75,-10,1,1,L
19.85,2.57,-10,1,1,M
23.71,4.47,-10,1,1,L
27.21,3.4,-10,1,1,L
31.56,5.68,-10,1,1,L
35.48,4.88,-10,1,1,L
39.11,4.49,-10,1,1,L
43.38,4.93,-10,1,1,L
49.17,4.19,-10,1,1,L
53.32,5.71,-10,1,1,L
56.99,5.97,-10,1,1,L
61.07,3.95,-10,1,1,L
65.6,2.53,-10,1,1,L
72.48,6.32,-10,1,1,M
78.55,6.68,-10,1,1,L
82.22,3.84,-10,1,1,L
86.93,5.76,-10,1,1,L
91.09,3.27,-10,1,1,L
95.91,3.4,-10,1,1,L
100.67,5.88,-10,1,1,L
106,5.01,-10,1,1,L
109.49,4.08,-10,1,1,L
114.23,5.41,-10,1,1,L
119.5,6.86,-10,1,1,L
125.6,4.3,-10,1,1,M
130.77,5.97,-10,1,1,L
134.06,7.06,-10,1,1,L
138.26,4.76,-10,1,1,L
173.26,5,0,6,1,L
