0,5,0,1,1,L
4.51,5.1,0,1,1,L
9.74,4.11,0,1,1,L
13.91,6.08,0,1,1,L
20.08,3.99,0,1,1,M
24.29,4.54,0,1,1,L
29.53,5.7,0,1,1,L
33.66,5.42,0,1,1,L
39.74,4.89,0,1,1,L
44.76,4.5,0,1,1,L
49.04,4.95,0,1,1,L
55.11,5.44,0,1,1,L
61.32,5.49,0,1,1,L
67.1,5.53,0,1,1,L
72.1,4.38,0,1,1,L
77.13,5.6,0,1,1,L
83.08,4.51,0,1,1,L
87.12,4.1,0,1,1,L
92.07,5.39,0,1,1,L
96.41999,4.89,0,1,1,L
102.16,5.87,0,1,1,L
108.3,4.47,0,1,1,L
112.52,4.59,0,1,1,L
117.98,5.45,0,1,1,L
123.41,6.06,0,1,1,L
129.27,4.97,0,1,1,L
133.16,4.44,0,1,1,L
136.99,4.04,0,1,1,L
142.8,5.07,0,1,1,L
146.91,5.97,0,1,1,L
152.06,6.12,0,1,1,L
187.06,5,0,6,1,L
