0,5,0,1,1,L
4.97,3.06,0,1,1,L
9.34,3.4,0,1,1,L
14.15,5.64,0,1,1,M
19.4,4.91,0,1,1,L
23.6,2.82,0,1,1,L
28.01,4.37,0,1,1,L
31.55,6.03,0,1,1,L
35.27,3.47,0,1,1,L
39.16,4.45,0,1,1,L
45.37,4.97,0,1,1,M
52.51,4.68,0,1,1,M
59.16,6.13,0,1,1,M
64.66,4.49,0,1,1,M
68.94,6.37,0,1,1,L
75.22,5.55,0,1,1,M
80.46,6.63,0,1,1,L
85.39,3.93,0,1,1,M
90.75,7.45,0,1,1,L
94.83,6.09,0,1,1,L
97.73,5.58,0,1,1,L
105.07,5.35,0,1,1,M
109.16,4.47,0,1,1,L
114.68,5.64,0,1,1,M
120.75,3.38,0,1,1,M
125.08,5.67,0,1,1,L
128.77,7.44,0,1,1,L
131.93,7.33,0,1,1,L
136.01,6.32,0,1,1,L
140.4,3.26,0,1,1,M
146.35,4.91,0,1,1,M
181.35,5,0,6,1,L
