0,5.5,0,1,1,L,0
8.4,6.8,0,1,1,L,-36
15.6,3.8,0,1,1,L,-36
22.8,7,0,1,1,L,-36
28.2,6.5,0,1,1,L,-36
36.6,3.5,0,1,1,L,-36
45.6,4.7,0,1,1,L,-36
54.6,5.7,0,1,1,L,-36
61.8,6.9,0,1,1,L,-36
70.8,8.1,0,1,1,L,72
77.4,4.8,0,1,1,L,72
86.4,5.7,0,1,1,L,72
92.4,3.3,0,1,1,L,72
98.4,4.6,0,1,1,L,-36
104.4,3.4,0,1,1,L,-36
112.2,5.8,0,1,1,L,-36
120.6,8,0,1,1,L,-36
129.6,3.9,0,1,1,L,-36
136.2,4.1,0,1,1,L,-36
143.4,5.7,0,1,1,L,-36
152.4,4.1,0,1,1,L,-36
157.8,7.2,0,1,1,L,72
163.8,2.7,0,1,1,L,72
172.2,4.9,0,1,1,L,72
180,6.5,0,1,1,L,72
189,4.8,0,2,1,L,100
219,5.0,0,6,1,L,0
