0,5,0,1,1,L,25
4.50,5.80,0,1,1,L,25
9.74,4.11,0,1,1,L,25
13.91,5.50,0,1,1,L,25
20.08,3.99,0,1,1,L,25
24.29,4.54,0,1,1,L,25
29.53,4.51,0,1,1,L,25
33.66,3.75,0,1,1,L,25
39.74,5.39,0,1,1,L,25
44.76,4.55,0,1,1,L,25
49.04,6.25,0,1,1,L,25
55.11,5.55,0,1,1,L,25
61.32,4.11,0,1,1,L,25
67.1,5.5,0,1,1,L,25
72.1,3.99,0,1,1,L,25
77.13,4.54,0,1,1,L,25
83.08,5.4,0,1,1,L,25
87.12,6.25,0,1,1,L,25
92.07,4.89,0,1,1,L,25
96.42,6.25,0,1,1,L,25
102.16,5,0,1,1,L,25
108.3,5.8,0,1,1,L,25
112.52,4.11,0,1,1,L,25
117.98,5.5,0,1,1,L,25
123.41,3.99,0,1,1,L,25
129.27,4.54,0,1,1,L,25
133.16,5.7,0,1,1,L,25
136.99,6.25,0,1,1,L,25
142.8,4.89,0,1,1,L,25
146.91,6.25,0,1,1,L,25
152.06,5,0,1,1,L,25
156.5,4.17,0,1,1,L,25
161.74,5,0,1,1,L,25
165.91,5.45,0,1,1,L,25
172.08,6.25,0,1,1,L,25
176.29,5,0,1,1,L,25
181.53,4.56,0,1,1,L,25
185.66,4.04,0,1,1,L,25
191.74,5.07,0,1,1,L,25
196.76,5.97,0,1,1,L,25
201.04,4.12,0,1,1,L,25
207.11,4.17,0,1,1,L,25
213.32,5,0,1,1,L,25
219.1,5.45,0,1,1,L,25
224.1,6.25,0,1,1,L,25
229.13,5,0,1,1,L,25
235.08,4.56,0,1,1,L,25
239.12,4.04,0,1,1,L,25
244.07,5.07,0,1,1,L,25
248.42,5.97,0,1,1,L,25
254.16,4.12,0,1,1,L,25
260.3,6.25,0,1,1,L,25
264.52,5.49,0,1,1,L,25
269.98,3.75,0,1,1,L,25
275.41,4.38,0,1,1,L,25
281.27,5.6,0,1,1,L,25
285.16,4.51,0,1,1,L,25
288.99,3.8,0,1,1,L,25
294.8,5.39,0,1,1,L,25
298.91,4.55,0,1,1,L,25
304.06,5.87,0,1,1,L,25
308.5,6.25,0,1,1,L,25
313.74,5.49,0,1,1,L,25
317.91,3.75,0,1,1,L,25
324.08,4.38,0,1,1,L,25
328.29,5.6,0,1,1,L,25
333.53,4.51,0,1,1,L,25
337.66,3.8,0,1,1,L,25
343.74,5.39,0,1,1,L,25
348.76,4.55,0,1,1,L,25
353.04,5.87,0,1,1,L,25
359.11,5.8,0,1,1,L,25
365.32,4.11,0,1,1,L,25
371.1,5.5,0,1,1,L,25
376.1,3.99,0,1,1,L,25
381.13,4.54,0,1,1,L,25
387.08,5.7,0,1,1,L,25
391.12,6.25,0,1,1,L,25
396.07,4.89,0,1,1,L,25
400.42,6.25,0,1,1,L,25
406.16,5,0,1,1,L,25
412.3,5.8,0,1,1,L,25
416.52,4.11,0,1,1,L,25
421.98,5.5,0,1,1,L,25
427.41,3.99,0,1,1,L,25
433.27,4.54,0,1,1,L,25
437.16,5.7,0,1,1,L,25
440.99,6.25,0,1,1,L,25
446.8,4.89,0,1,1,L,25
450.91,6.25,0,1,1,L,25
456.06,5,0,1,1,L,25
460.5,4.17,0,1,1,L,25
465.74,5,0,1,1,L,25
469.91,5.45,0,1,1,L,25
476.08,6.25,0,1,1,L,25
480.29,5,0,1,1,L,25
485.53,4.56,0,1,1,L,25
489.66,4.04,0,1,1,L,25
495.74,5.07,0,1,1,L,25
500.76,5.97,0,1,1,L,25
505.04,4.12,0,1,1,L,25
545.55,5,0,6,1,L,25
