0.00,5.00,0,1,1,L,25
6.35,6.63,0,1,1,L,25
13.05,8.2,0,1,1,L,25
20.76,3.66,0,1,1,L,25
27.62,6.15,0,1,1,L,25
36.13,7.89,0,1,1,L,25
42.36,4.85,0,1,1,L,25
47.29,8.72,0,1,1,L,25
54.95,3.99,0,1,1,L,25
63.56,6.30,0,1,1,L,25
69.55,8.70,0,1,1,L,25
78.15,6.63,0,1,1,L,25
85.31,8.20,0,1,1,L,25
90.70,3.66,0,1,1,L,25
97.93,6.15,0,1,1,L,25
103.20,7.89,0,1,1,L,25
107.70,2.79,0,1,1,L,25
110.99,7.42,0,1,1,L,25
116.95,3.14,0,1,1,L,25
121.77,6.91,0,1,1,L,25
127.81,3.53,0,1,1,L,25
134.83,5.36,0,1,1,L,25
141.68,4.29,0,1,1,L,25
148.61,8.06,0,1,1,L,25
153.09,6.19,0,1,1,L,25
160.64,4.90,0,1,1,L,25
166.99,3.25,0,1,1,L,25
173.69,5.72,0,1,1,L,25
181.40,8.29,0,1,1,L,25
188.26,2.72,0,1,1,L,25
196.77,6.62,0,1,1,L,25
203.00,4.85,0,1,1,L,25
207.93,8.72,0,1,1,L,25
215.59,3.99,0,1,1,L,25
224.20,6.30,0,1,1,L,25
230.19,8.70,0,1,1,L,25
238.79,6.63,0,1,1,L,25
245.95,8.20,0,1,1,L,25
251.34,3.66,0,1,1,L,25
258.57,6.15,0,1,1,L,25
263.84,7.89,0,1,1,L,25
268.34,2.79,0,1,1,L,25
271.63,7.42,0,1,1,L,25
277.59,3.14,0,1,1,L,25
282.41,6.91,0,1,1,L,25
288.45,3.53,0,1,1,L,25
295.47,5.36,0,1,1,L,25
302.32,4.29,0,1,1,L,25
309.25,8.06,0,1,1,L,25
313.73,6.19,0,1,1,L,25
321.28,4.90,0,1,1,L,25
327.63,3.25,0,1,1,L,25
334.33,5.72,0,1,1,L,25
342.04,8.29,0,1,1,L,25
348.9,2.72,0,1,1,L,25
357.41,6.62,0,1,1,L,25
363.64,4.85,0,1,1,L,25
368.57,8.72,0,1,1,L,25
376.23,3.99,0,1,1,L,25
384.84,6.30,0,1,1,L,25
390.83,8.70,0,1,1,L,25
399.43,6.63,0,1,1,L,25
406.59,8.20,0,1,1,L,25
411.98,3.66,0,1,1,L,25
419.21,6.15,0,1,1,L,25
424.48,7.89,0,1,1,L,25
428.98,2.79,0,1,1,L,25
432.27,7.42,0,1,1,L,25
438.23,3.14,0,1,1,L,25
443.05,6.91,0,1,1,L,25
449.09,3.53,0,1,1,L,25
456.11,5.36,0,1,1,L,25
462.96,4.29,0,1,1,L,25
469.89,8.06,0,1,1,L,25
474.37,6.19,0,1,1,L,25
481.92,4.90,0,1,1,L,25
488.27,3.25,0,1,1,L,25
494.97,5.72,0,1,1,L,25
502.68,8.29,0,1,1,L,25
509.54,2.72,0,1,1,L,25
518.05,6.62,0,1,1,L,25
524.28,4.85,0,1,1,L,25
529.21,8.72,0,1,1,L,25
536.87,3.99,0,1,1,L,25
545.48,6.30,0,1,1,L,25
551.47,8.70,0,1,1,L,25
560.07,6.63,0,1,1,L,25
567.23,8.20,0,1,1,L,25
572.62,3.66,0,1,1,L,25
579.85,6.15,0,1,1,L,25
585.12,7.89,0,1,1,L,25
589.62,2.79,0,1,1,L,25
592.91,7.42,0,1,1,L,25
598.87,3.14,0,1,1,L,25
603.69,6.91,0,1,1,L,25
609.73,3.53,0,1,1,L,25
616.75,5.36,0,1,1,L,25
623.6,4.29,0,1,1,L,25
630.53,8.06,0,1,1,L,25
635.01,6.19,0,1,1,L,25
642.56,4.90,0,1,1,L,25
683,5.00,0,6,1,L,25
