0,5,0,1,1,L,0
4.64,5.48,0,1,1,L,+100
8.71,5.31,0,1,1,L,+100
13.21,4.61,0,1,1,L,+100
18.17,5.22,0,1,1,L,-100
23.74,4.83,0,1,1,L,-100
29.17,4.62,0,1,1,L,-100
34.09,5.09,0,1,1,L,-100
38.91,4.13,0,1,1,L,55
44.2,4.02,0,1,1,L,55
49.61,4.31,0,1,1,L,55
54.31,4.84,0,1,1,L,55
60.12,5.48,0,1,1,L,55
65.57,4.58,0,1,1,L,55
70.99,5.68,0,1,1,L,55
75.83,4.42,0,1,1,L,55
81.38,5.5,0,1,1,L,55
86.50,4.39,0,1,1,L,55
90.58,5.13,0,1,1,L,55
95.92,4.22,0,1,1,L,55
100.63,5.44,0,1,1,L,55
106.36,4.79,0,1,1,L,55
110.64,5.54,0,1,1,L,55
114.95,5.72,0,1,1,L,55
120.01,4.67,0,1,1,L,55
124.3,4.82,0,1,1,L,55
128.92,4.68,0,1,1,L,55
133.03,5.82,0,1,1,L,55
137.36,5.34,0,1,1,L,55
141.89,4.2,0,1,1,L,55
147.51,4.12,0,1,1,L,55
188.00,5,0,6,1,L,55
